date,UID,click,url,regionCode,city,k_page,vec
2017-02-06 13:54:33 UTC,e842f443-8b9c-4835-8fba-99faf1731477,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,shinjuku,p13,1:1:1:0:0
2017-02-06 13:54:39 UTC,e842f443-8b9c-4835-8fba-99faf1731477,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,shinjuku,p13,0:1:0:1:0
2017-02-06 13:55:08 UTC,e842f443-8b9c-4835-8fba-99faf1731477,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,shinjuku,p21,1:1:0:1:0
2017-02-06 15:53:42 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,11,saitama,p01,0:0:1:0:0
2017-02-06 15:53:57 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,11,saitama,p18,1:0:1:0:1
2017-02-06 15:54:01 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,11,saitama,p19,1:0:0:0:1
2017-02-06 20:47:06 UTC,fa9cdc1b-6e83-4d50-966b-d588486aa719,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,higashikurume,p01,0:0:1:0:1
2017-02-06 20:50:13 UTC,fa9cdc1b-6e83-4d50-966b-d588486aa719,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,higashikurume,p21,1:0:0:1:0
2017-02-06 20:51:31 UTC,fa9cdc1b-6e83-4d50-966b-d588486aa719,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,13,higashikurume,p01,1:0:1:0:1
2017-02-06 22:59:03 UTC,0cd7349d-1193-4ea4-80fd-e8d2ab15fec9,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p01,0:0:0:0:1
2017-02-06 22:59:08 UTC,0cd7349d-1193-4ea4-80fd-e8d2ab15fec9,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p15,0:1:1:0:0
2017-02-07 00:55:19 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p01,1:0:0:0:0
2017-02-07 00:55:26 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p15,1:1:1:0:0
2017-02-07 00:56:07 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p18,1:0:0:0:1
2017-02-07 00:56:32 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=005,14,yokohama,p01,0:0:0:1:1
2017-02-07 01:13:28 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,tachikawa,p01,0:0:1:0:1
2017-02-07 01:13:33 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,tachikawa,p13,1:1:1:1:1
2017-02-07 01:14:19 UTC,c6f5ddb6-943d-4e03-8a76-dc913656ff05,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,11,saitama,p01,1:0:1:0:1
2017-02-07 01:14:40 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,tachikawa,p18,0:0:0:1:0
2017-02-07 01:14:51 UTC,c6f5ddb6-943d-4e03-8a76-dc913656ff05,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,11,saitama,p21,0:0:1:1:1
2017-02-07 01:15:54 UTC,ce0d7a08-1b48-4364-a9fc-af90c1773c0e,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,tachikawa,p13,1:0:0:1:1
2017-02-07 02:03:01 UTC,60249b70-ccc9-4b06-8930-ff3f5ef62679,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,kodaira,p01,1:1:0:0:1
2017-02-07 02:03:06 UTC,60249b70-ccc9-4b06-8930-ff3f5ef62679,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,kodaira,p21,0:1:0:0:1
2017-02-07 11:16:14 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,minato,p01,0:0:1:1:1
2017-02-07 11:16:19 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,minato,p18,0:0:1:1:0
2017-02-07 15:06:10 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,14,yokohama,p01,1:0:0:1:1
2017-02-07 15:06:19 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,14,yokohama,p21,0:0:0:1:0
2017-02-07 17:27:41 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,shinagawa,p15,0:1:0:0:1
2017-02-07 17:28:17 UTC,2f2c4710-7dfd-483f-a3bb-3df241dba3f3,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,shinagawa,p15,0:0:1:1:0
2017-02-07 17:59:21 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,minato,p01,0:0:0:0:0
2017-02-07 17:59:30 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,minato,p18,1:1:1:1:1
2017-02-07 20:17:04 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p15,0:1:0:0:1
2017-02-07 20:17:08 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p20,1:1:0:0:1
2017-02-07 20:17:23 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p21,0:1:1:1:0
2017-02-07 20:18:04 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p21,1:0:1:0:0
2017-02-07 20:19:27 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p21,1:1:1:1:1
2017-02-07 20:21:04 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=010,13,koto,p13,0:0:0:0:0
2017-02-07 20:21:31 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,koto,p01,1:0:1:1:0
2017-02-07 20:22:59 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,koto,p13,1:0:0:0:0
2017-02-07 20:23:04 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,koto,p15,1:0:1:1:1
2017-02-07 20:24:07 UTC,f0480415-d79a-467f-95c1-f2a6459aeffb,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,setagaya,p01,0:0:1:1:1
2017-02-07 20:24:28 UTC,f0480415-d79a-467f-95c1-f2a6459aeffb,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,setagaya,p02,0:0:1:1:0
2017-02-07 20:24:43 UTC,f0480415-d79a-467f-95c1-f2a6459aeffb,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,setagaya,p18,1:0:0:1:0
2017-02-07 20:45:18 UTC,f2ca7de6-fee3-4bc3-8056-640be5f027cb,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,13,shibuya,p01,1:0:0:0:1
2017-02-07 21:08:26 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p18,1:0:1:1:0
2017-02-07 21:09:05 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,0:1:0:0:1
2017-02-07 21:09:10 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,1:1:0:0:1
2017-02-07 21:09:19 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,1:0:0:1:0
2017-02-07 21:09:23 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,0:0:0:0:1
2017-02-07 21:09:30 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,0:0:0:0:0
2017-02-07 21:09:41 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,9,takanezawa,p14,0:1:0:0:1
2017-02-07 21:41:51 UTC,944495bd-4a83-4698-a3cf-c6985befea5d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,1,sapporo,p18,0:0:0:1:0
2017-02-07 21:43:21 UTC,944495bd-4a83-4698-a3cf-c6985befea5d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,1,sapporo,p14,0:1:0:0:1
2017-02-07 21:43:57 UTC,944495bd-4a83-4698-a3cf-c6985befea5d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=015,1,sapporo,p21,0:1:1:1:1
2017-02-07 21:44:33 UTC,944495bd-4a83-4698-a3cf-c6985befea5d,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,1,sapporo,p14,1:0:0:1:0
2017-02-07 21:45:04 UTC,944495bd-4a83-4698-a3cf-c6985befea5d,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,1,sapporo,p18,0:0:0:0:1
2017-02-07 22:13:38 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,11,saitama,p01,1:0:0:0:0
2017-02-07 22:13:42 UTC,354b42b7-3b6d-4441-8684-9d9ff91c955d,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,11,saitama,p15,1:1:0:1:0
2017-02-07 23:11:34 UTC,d73735b5-c431-4320-a4e1-9804910f179e,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,13,ota,p14,0:1:0:0:0
2017-02-07 23:25:51 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,13,koto,p15,1:1:1:0:0
2017-02-07 23:27:32 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,13,mitaka,p14,1:0:0:1:0
2017-02-07 23:27:39 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,13,mitaka,p03,0:0:0:1:0
2017-02-08 01:40:47 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,14,yokohama,p01,0:1:1:0:0
2017-02-08 01:40:53 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,14,yokohama,p18,0:1:1:0:0
2017-02-08 01:41:10 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,14,yokohama,p21,1:1:1:1:0
2017-02-08 01:42:02 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,14,yokohama,p18,1:1:0:1:0
2017-02-08 01:42:04 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,14,yokohama,p01,0:0:1:0:0
2017-02-08 05:08:12 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p21,0:0:0:0:1
2017-02-08 05:08:19 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p15,0:1:1:1:0
2017-02-08 05:08:42 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p21,1:1:1:0:0
2017-02-08 05:13:06 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p13,1:0:0:1:0
2017-02-08 05:13:06 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p13,0:1:1:0:1
2017-02-08 05:13:11 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p13,1:1:0:0:0
2017-02-08 05:13:18 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=020,8,hitachiota,p13,1:1:1:1:0
2017-02-08 05:14:50 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p21,1:1:1:0:1
2017-02-08 05:15:40 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p21,0:0:0:1:0
2017-02-08 05:21:54 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p19,1:1:1:0:0
2017-02-08 05:22:08 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p21,0:1:0:0:0
2017-02-08 05:22:54 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p19,1:0:1:0:1
2017-02-08 05:23:42 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p14,1:1:0:1:0
2017-02-08 05:48:19 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p14,0:1:0:0:0
2017-02-08 05:48:28 UTC,c78f43460484d92831660d66818e6417b0cb39c8b6359f03906703467d99be6f,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,8,hitachiota,p03,1:0:0:1:0
2017-02-08 06:30:25 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,13,koto,p15,0:0:0:0:1
2017-02-08 06:31:29 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,13,koto,p14,0:1:1:0:0
2017-02-08 06:31:33 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=025,13,koto,p13,0:0:0:1:1
2017-02-08 06:37:41 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=030,13,koto,p15,1:1:0:0:0
2017-02-08 08:12:50 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=035,14,yokohama,p18,0:0:0:0:0
2017-02-08 08:13:35 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=035,13,koto,p15,1:0:0:1:1
2017-02-08 09:21:03 UTC,bae926ec-fca2-4455-81e8-53404e19fbc5,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=035,26,kyoto,p21,0:1:0:0:1
2017-02-08 10:03:10 UTC,fdfa310b-dede-4b26-aa18-2792fc936812,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=045,14,yokohama,p19,1:0:1:0:1
2017-02-08 10:15:14 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,shibuya,p18,0:0:0:0:0
2017-02-08 10:34:21 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,minato,p01,0:1:0:0:1
2017-02-08 10:34:27 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,minato,p21,1:1:1:1:0
2017-02-08 10:34:48 UTC,5d329471-e57e-4a98-80f3-c038e9193cb7,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,minato,p21,0:1:0:1:1
2017-02-08 10:40:19 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,shibuya,p13,0:1:1:0:0
2017-02-08 10:40:19 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,shibuya,p13,1:1:0:0:1
2017-02-08 10:40:22 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=050,13,shibuya,p13,0:1:1:1:1
2017-02-08 10:40:43 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=055,13,shibuya,p13,1:1:0:0:1
2017-02-08 10:40:44 UTC,d82718bc-5af5-4f5b-bf2e-7be5ce6bbe73,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=055,13,shibuya,p13,1:1:1:0:0
2017-02-08 14:16:57 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=055,13,koto,p15,0:0:1:1:1
2017-02-08 14:43:39 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=055,13,koto,p15,1:0:0:1:1
2017-02-08 15:32:59 UTC,81d3b577-0af6-4c36-989d-5dd7a50559ce,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=060,13,minato,p03,1:0:0:0:1
2017-02-08 15:45:42 UTC,57814d01-0293-48cf-8048-099a832b583a,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=060,13,koto,p13,0:0:1:0:1
2017-02-08 16:05:42 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=060,13,mitaka,p14,0:0:1:0:1
2017-02-08 16:05:51 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=065,13,mitaka,p14,1:0:1:1:0
2017-02-08 16:06:33 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=065,13,mitaka,p14,1:0:1:0:1
2017-02-08 16:06:40 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/bairitsu.html?department=070,13,mitaka,p21,1:0:0:1:1
2017-02-08 16:10:36 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,1:1:0:1:1
2017-02-08 16:10:36 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,0:1:1:0:0
2017-02-08 16:10:40 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,0:1:0:0:0
2017-02-08 16:12:33 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,1:0:0:1:0
2017-02-08 16:13:00 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p03,1:0:1:1:1
2017-02-08 16:19:29 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,koto,p15,1:0:1:0:0
2017-02-08 16:56:25 UTC,bf2a0572-d444-4724-b223-81e615f6d710,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p20,0:1:1:0:1
2017-02-08 17:01:03 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,koto,p15,0:1:0:1:0
2017-02-08 17:34:57 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,14,yokohama,p15,0:0:1:1:0
2017-02-08 17:42:49 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p14,0:0:1:1:1
2017-02-08 17:42:56 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p14,0:1:0:0:0
2017-02-08 17:43:29 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p14,1:1:0:0:0
2017-02-08 18:02:55 UTC,88be7c1f-7569-4147-8184-2504c2d47b52,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,9,takanezawa,p18,1:1:0:0:1
2017-02-08 18:11:04 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p18,0:1:0:1:0
2017-02-08 18:27:45 UTC,57814d01-0293-48cf-8048-099a832b583a,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,koto,p15,1:0:1:1:1
2017-02-08 19:59:09 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,hachioji,p21,1:1:1:1:0
2017-02-08 19:59:36 UTC,66c43619-611d-40a2-b08a-db2c291eb8f1,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,hachioji,p21,0:0:0:0:0
2017-02-08 21:54:37 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p14,0:1:1:1:1
2017-02-08 21:54:42 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,0:0:1:1:0
2017-02-08 21:54:44 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p13,1:0:0:1:0
2017-02-08 21:54:54 UTC,b2487c90-74bc-44ac-9017-c92c4d4cc310,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,mitaka,p21,0:0:1:0:0
2017-02-08 23:02:57 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p01,0:1:1:1:1
2017-02-08 23:03:03 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p18,1:1:0:0:0
2017-02-09 00:21:04 UTC,fa9cdc1b-6e83-4d50-966b-d588486aa719,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,nishitokyo,p01,1:0:1:0:1
2017-02-09 00:34:47 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p01,1:1:1:1:1
2017-02-09 00:34:54 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p18,0:1:0:0:0
2017-02-09 00:34:59 UTC,56ecdc71-86e5-49c7-9ff5-156d6b54f3a4,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shibuya,p21,0:0:0:1:1
2017-02-09 07:13:34 UTC,06f104bb-741b-4c7c-bab0-eb81857f83d4,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,11,saitama,p18,0:1:0:0:0
2017-02-09 07:51:39 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p01,1:1:0:0:1
2017-02-09 07:51:49 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p13,1:1:1:0:0
2017-02-09 07:51:50 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p13,1:1:0:0:1
2017-02-09 07:51:52 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p13,0:1:0:0:0
2017-02-09 07:52:09 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p21,1:1:0:1:1
2017-02-09 08:52:45 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p21,1:0:1:1:1
2017-02-09 08:52:50 UTC,c48585aa-03d4-4600-9b42-dd95d0be8cdd,1,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,?,?,p15,0:1:0:1:0
2017-02-09 11:22:16 UTC,827991e7-a40a-4ecf-a1fd-ca88d57a5d72,,https://passnavi.evidus.com/search_univ/2910/department.html?department=005,13,shinjuku,p19,1:1:0:0:0
